,Unnamed: 0,tile_count,solar_system_count,total_panel_area,fips,average_household_income,county,education_bachelor,education_college,education_doctoral,education_high_school_graduate,education_less_than_high_school,education_master,education_population,education_professional_school,employed,existing_installs_count,gini_index,heating_fuel_coal_coke,heating_fuel_electricity,heating_fuel_fuel_oil_kerosene,heating_fuel_gas,heating_fuel_housing_unit_count,heating_fuel_none,heating_fuel_other,heating_fuel_solar,kw_median,kw_total,land_area,number_of_panels_median,number_of_panels_total,per_capita_income,population,population_density,poverty_family_below_poverty_level,poverty_family_count,race_asian,race_black_africa,race_indian_alaska,race_islander,race_other,race_two_more,race_white,state,total_area,unemployed,water_area,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,education_less_than_high_school_rate,education_high_school_graduate_rate,education_college_rate,education_bachelor_rate,education_master_rate,education_professional_school_rate,education_doctoral_rate,race_white_rate,race_black_africa_rate,race_indian_alaska_rate,race_asian_rate,race_islander_rate,race_other_rate,race_two_more_rate,employ_rate,poverty_family_below_poverty_level_rate,heating_fuel_gas_rate,heating_fuel_electricity_rate,heating_fuel_fuel_oil_kerosene_rate,heating_fuel_coal_coke_rate,heating_fuel_solar_rate,heating_fuel_other_rate,heating_fuel_none_rate,area_per_area,area_per_population,tile_count_res,tile_count_nonres,solar_system_count_res,solar_system_count_nonres,total_panel_area_res,total_panel_area_nonres,median_household_income,electricity_price_residential,electricity_price_commercial,electricity_price_industrial,electricity_price_transportation,electricity_price_overall,electricity_consume_residential,electricity_consume_commercial,electricity_consume_industrial,electricity_consume_total,household_count,average_household_size,housing_unit_count,housing_unit_occupied_count,housing_unit_median_value,housing_unit_median_gross_rent,lat,lon,elevation,heating_design_temperature,cooling_design_temperature,earth_temperature_amplitude,frost_days,air_temperature,relative_humidity,daily_solar_radiation,atmospheric_pressure,wind_speed,earth_temperature,heating_degree_days,cooling_degree_days,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,age_35_44_rate,age_45_54_rate,age_65_74_rate,age_55_64_rate,age_10_14_rate,age_15_17_rate,age_5_9_rate,household_type_family_rate,dropout_16_19_inschool_rate,occupation_construction_rate,occupation_public_rate,occupation_information_rate,occupation_finance_rate,occupation_education_rate,occupation_administrative_rate,occupation_manufacturing_rate,occupation_wholesale_rate,occupation_retail_rate,occupation_transportation_rate,occupation_arts_rate,occupation_agriculture_rate,occupancy_vacant_rate,occupancy_owner_rate,mortgage_with_rate,transportation_home_rate,transportation_car_alone_rate,transportation_walk_rate,transportation_carpool_rate,transportation_motorcycle_rate,transportation_bicycle_rate,transportation_public_rate,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate,health_insurance_public_rate,health_insurance_none_rate,age_median,travel_time_average,fc,ft,voting_2016_dem_percentage,voting_2016_gop_percentage,voting_2016_dem_win,voting_2012_dem_percentage,voting_2012_gop_percentage,voting_2012_dem_win,edu_score,diversity,system_per_household,log_system_per_household,system_per_household_adj1,log_system_per_household_adj1,system_per_household_adj2,log_system_per_household_adj2,incentive_res,incentive_nonres,incentive_res_state,incentive_nonres_state,net_metering,feedin_tariff,cooperate_tax,property_tax,sales_tax,rebate,avg_retail_rate
367,367,21.0,21.0,687.319095312,6037265420,271005.19480500004,Los Angeles County,477,165,65,32,78,278,1369,274,1049,33.0,0.5367,0,103,0,664,770,3,0,0,8.25,5752.75,0.2821511,33.0,23011.0,100263.0,2141,7588.132,31,516,354,118,0,0,23,58,1588,ca,0.2821511,83,0.0,12238.7349609,8501894.000260001,0.056975894813699995,0.023374726077400005,0.120525931337,0.34842951059199995,0.203067932798,0.200146092038,0.0474799123448,0.741709481551,0.055114432508199994,0.0,0.165343297525,0.0,0.010742643624499998,0.0270901447922,0.9266784452299999,0.0600775193798,0.8623376623379999,0.133766233766,0.0,0.0,0.0,0.0,0.0038961038961000003,1568.85244956,0.206750791397,19.0,2.0,19.0,2.0,442.653444381,244.665650931,159000.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,770,2.78,779,770,1586300.0,2372.0,34.071,-118.461,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.145726296123,0.06352171882299999,0.0457730032695,0.0677253619804,0.15600186828600002,0.117702008407,0.0672582905184,0.12143858010299999,0.05324614666040001,0.035497431107,0.06398879028490001,0.67012987013,1.0,0.030505243088700004,0.0,0.0667302192564,0.141086749285,0.26024785510000004,0.237368922784,0.0333651096282,0.0314585319352,0.044804575786499996,0.00571973307912,0.132507149666,0.0,0.0115532734275,0.670089858793,0.710727969349,0.07766990291260001,0.772815533981,0.059223300970900006,0.0728155339806,0.0,0.0135922330097,0.00388349514563,0.0821052631579,0.305263157895,0.197894736842,0.166315789474,0.145263157895,0.048421052631599994,0.191032227931,0.0345632881831,40.4,29.0,6037,265420,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,16.853907962,0.418641757934,0.024675324675300002,-3.70195153568,0.024756519868600002,-3.69866639563,0.025974025974,-3.65065824129,75,85,15,16,21,9,0,38,0,10,14.72
368,368,5.0,4.0,100.40863743799999,6037199900,37417.746114,Los Angeles County,145,226,0,347,859,22,1616,17,1017,0.0,0.4225,0,205,3,347,772,217,0,0,6.0,4544.75,0.1710475,24.0,18179.0,11525.0,2719,15896.17,183,542,519,34,10,0,1167,40,949,ca,0.1710475,155,0.0,9270.86450195,6879152.89057,0.5315594059409999,0.21472772277199997,0.139851485149,0.0897277227723,0.0136138613861,0.0105198019802,0.0,0.34902537697700003,0.0125045972784,0.00367782272894,0.190878999632,0.0,0.429201912468,0.0147112909158,0.867747440273,0.337638376384,0.449481865285,0.265544041451,0.0038860103626900005,0.0,0.0,0.0,0.281088082902,587.0219526019999,0.036928516895,5.0,0.0,4.0,0.0,100.40863743799999,0.0,25571.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,772,3.52,844,772,395800.0,940.0,34.064,-118.21,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.115115851416,0.133504965061,0.0136079440971,0.030893710923099997,0.153365207797,0.105553512321,0.0610518573005,0.09635895549830001,0.0746598013976,0.0301581463773,0.0790731886723,0.7020725388600001,1.0,0.043264503441500006,0.043264503441500006,0.0,0.0206489675516,0.17502458210400001,0.10226155358899999,0.220255653884,0.0373647984267,0.10717797443499999,0.0344149459194,0.136676499508,0.00491642084562,0.08530805687200001,0.175355450237,0.540540540541,0.018537590113299997,0.528321318229,0.040164778578800006,0.19876416065900002,0.0,0.0,0.202883625129,0.136411332634,0.22350472193100002,0.154249737671,0.155299055614,0.14480587618,0.142707240294,0.543582199338,0.21956601691799998,31.0,31.0,6037,199900,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,10.6887376238,0.657145898646,0.005181347150260001,-5.2626901889,0.0052625423435,-5.24714103373,0.006476683937819999,-5.03954663759,75,85,15,16,21,9,0,38,0,10,14.72
369,369,141.0,111.0,3322.07513449,6037134424,160645.273109,Los Angeles County,585,439,114,190,45,448,2003,182,1361,55.0,0.3667,0,163,0,789,952,0,0,0,10.0,10209.25,1.4333280000000002,40.0,40837.0,56633.0,2725,1901.17,6,874,481,100,0,0,39,73,2032,ca,1.4333280000000002,141,0.0,15388.047216799998,15509404.3789,0.0224663005492,0.0948577134299,0.21917124313499997,0.292061907139,0.22366450324499998,0.0908637044433,0.056914628057900006,0.7456880733939999,0.0366972477064,0.0,0.176513761468,0.0,0.0143119266055,0.0267889908257,0.9061251664450001,0.006864988558350001,0.828781512605,0.171218487395,0.0,0.0,0.0,0.0,0.0,1868.25309632,0.982686045518,130.0,11.0,105.0,6.0,2677.81947404,644.255660457,132188.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,952,2.86,965,952,796600.0,2183.0,34.213,-118.655,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.0792660550459,0.0700917431193,0.0201834862385,0.0366972477064,0.0814678899083,0.136880733945,0.137614678899,0.252110091743,0.0700917431193,0.042201834862400006,0.049908256880700004,0.918067226891,1.0,0.0374724467303,0.0235121234386,0.06906686260099999,0.172667156503,0.257898603968,0.16825863335799998,0.09331373989710001,0.011021307861899999,0.039676708302699995,0.00587803085966,0.078618662748,0.0,0.0134715025907,0.9668393782379999,0.8638799571279999,0.09118311981910002,0.719668425019,0.0,0.11680482290899999,0.0,0.013564431047499999,0.0286360211002,0.0522388059701,0.251243781095,0.152570480929,0.22056384743000002,0.11940298507500001,0.188225538972,0.188990825688,0.009174311926610001,50.2,34.0,6037,134424,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,16.1887169246,0.410523019948,0.11029411764699999,-2.20460468463,0.11037531284000002,-2.20386878572,0.111344537815,-2.19512594068,75,85,15,16,21,9,0,38,0,10,14.72
370,370,27.0,21.0,487.85097167,6037187101,74280.0354925,Los Angeles County,651,919,33,194,318,121,2236,0,1503,14.0,0.4125,0,343,0,738,1127,46,0,0,5.75,6756.75,0.293613,23.0,27027.0,30967.0,2896,9863.325,84,685,943,31,22,7,372,31,1490,ca,0.30428520000000003,145,0.01067225,8509.83808594,10214901.2952,0.142218246869,0.08676207513419999,0.411001788909,0.29114490161,0.054114490161,0.0,0.0147584973166,0.514502762431,0.0107044198895,0.00759668508287,0.325621546961,0.0024171270718200003,0.128453038674,0.0107044198895,0.912014563107,0.122627737226,0.6548358473820001,0.304347826087,0.0,0.0,0.0,0.0,0.0408163265306,1345.44410816,0.14136696462099999,26.0,1.0,20.0,1.0,409.39872954199996,78.4522421287,60865.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,1127,2.56,1270,1127,551900.0,1301.0,34.116,-118.259,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.07700276243089998,0.181629834254,0.0207182320442,0.0621546961326,0.13294198895,0.164019337017,0.109806629834,0.10082872928200001,0.042817679558,0.034875690607699995,0.028314917127099996,0.607808340728,1.0,0.018629407851,0.0745176314039,0.0878243512974,0.0159680638723,0.339321357285,0.154357950765,0.0399201596806,0.0153027278776,0.0319361277445,0.006653359946770001,0.168330006653,0.00731869594145,0.112598425197,0.407086614173,0.7620889748549999,0.131986531987,0.7575757575759999,0.0161616161616,0.0316498316498,0.0,0.0,0.0410774410774,0.077579519007,0.307990690458,0.17222653219599998,0.17377812257599998,0.185415050427,0.0589604344453,0.363950276243,0.08874309392269998,42.9,28.0,6037,187101,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,13.8752236136,0.612464611123,0.0177462289264,-4.031582240490001,0.017827424119599998,-4.02701732644,0.0186335403727,-3.9827920763199995,75,85,15,16,21,9,0,38,0,10,14.72
371,371,80.0,29.0,5055.37295661,6037187102,62225.7365685,Los Angeles County,594,619,0,614,492,134,2474,21,1626,4.0,0.4307,0,291,0,779,1154,84,0,0,6.25,14266.75,0.757029,25.0,57067.0,22680.0,3364,4443.687,76,723,616,0,0,21,1313,172,1242,ca,0.8484510000000001,143,0.09142204,9167.52454834,21900360.6355,0.198868229588,0.248181083266,0.250202101859,0.24009700889199997,0.0541632983023,0.00848827809216,0.0,0.36920332937,0.0,0.0,0.183115338882,0.0062425683709899996,0.39030915576700004,0.05112960761,0.919163369135,0.105117565698,0.675043327556,0.252166377816,0.0,0.0,0.0,0.0,0.0727902946274,532.0472738359999,0.134190262049,21.0,59.0,18.0,11.0,451.416041534,4603.95691508,42115.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,1154,2.92,1228,1154,581600.0,1093.0,34.1,-118.244,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.0576694411415,0.182818073722,0.012485136742,0.060344827586199995,0.150416171225,0.181331747919,0.053804994054699996,0.0942330558859,0.0627229488704,0.062425683709899996,0.0249702734839,0.626516464471,1.0,0.043050430504300005,0.047355473554699996,0.070110701107,0.022755227552299997,0.18880688806899998,0.09594095940960001,0.08610086100860001,0.0356703567036,0.0781057810578,0.039975399753999996,0.182041820418,0.0166051660517,0.0602605863192,0.318403908795,0.8235294117649999,0.05844980940280001,0.8138500635320001,0.0108005082592,0.052096569250300005,0.0038119440914899994,0.0,0.0609911054638,0.0708502024291,0.301619433198,0.2334682861,0.187584345479,0.082995951417,0.112685560054,0.288347205707,0.218192627824,38.6,27.0,6037,187102,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,13.066693613599998,0.675163230738,0.0155979202773,-4.1606176891699995,0.0156791154705,-4.155425676969999,0.0164644714038,-4.1065504679,75,85,15,16,21,9,0,38,0,10,14.72
372,372,23.0,18.0,414.868378985,6037187200,47800.563063099995,Los Angeles County,255,473,5,323,704,79,1839,0,1315,0.0,0.4292,0,212,0,653,888,18,0,5,6.5,10920.0,0.3547711,26.0,43680.0,16360.0,2783,7844.494000000001,136,635,265,27,5,0,1248,131,1107,ca,0.3675237,125,0.01275257,9798.19611816,16473635.8146,0.382816748233,0.175638934203,0.257205002719,0.138662316476,0.04295812941819999,0.0,0.00271886895052,0.397772188286,0.0097017606899,0.00179662234998,0.095220984549,0.0,0.448436938556,0.0470715055695,0.913194444444,0.21417322834600003,0.73536036036,0.238738738739,0.0,0.0,0.00563063063063,0.0,0.0202702702703,1128.82075084,0.149072360397,23.0,0.0,18.0,0.0,414.868378985,0.0,35987.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,888,3.13,916,888,436100.0,1192.0,34.102,-118.249,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.132590729429,0.186130075458,0.0147323032699,0.025871361839700003,0.133668702839,0.128278835789,0.0689902982393,0.10312612288899999,0.0528206970895,0.0269493352497,0.0894717930291,0.71509009009,1.0,0.08821292775669999,0.0304182509506,0.0304182509506,0.019771863117900003,0.227376425856,0.154372623574,0.0904942965779,0.019011406844099996,0.104942965779,0.0372623574144,0.122433460076,0.0,0.030567685589499998,0.374454148472,0.6997084548100001,0.0471482889734,0.776425855513,0.0296577946768,0.0608365019011,0.0,0.00684410646388,0.0692015209125,0.0502793296089,0.260175578611,0.15881883479599998,0.23383878691100002,0.136472466081,0.09257781324819998,0.393819619116,0.217750628818,33.2,32.0,6037,187200,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,11.8200108755,0.629301483818,0.0202702702703,-3.8985999850999997,0.020351465463499998,-3.89460235674,0.0213963963964,-3.84453276383,75,85,15,16,21,9,0,38,0,10,14.72
373,373,77.0,51.0,2517.86494131,6037187300,123341.919548,Los Angeles County,984,579,55,259,187,333,2488,91,1925,8.0,0.4795,0,328,0,1089,1417,0,0,0,5.5,7375.0,0.45081640000000006,22.0,29500.0,57140.0,3152,6991.76,26,695,623,85,0,0,300,156,1988,ca,0.45081640000000006,181,0.0,8111.66787109,10970958.1068,0.07516077170419999,0.104099678457,0.232717041801,0.395498392283,0.13384244373,0.036575562701,0.022106109324799998,0.630710659898,0.026967005076099997,0.0,0.19765228426399997,0.0,0.09517766497460001,0.0494923857868,0.914055080722,0.0374100719424,0.768525052929,0.231474947071,0.0,0.0,0.0,0.0,0.0,2174.59990462,0.311023255216,51.0,26.0,39.0,12.0,980.34530044,1537.51964087,85878.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,1417,2.22,1587,1417,689700.0,1496.0,34.102,-118.258,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.058058375634500003,0.209390862944,0.009835025380709999,0.024428934010200003,0.237626903553,0.152601522843,0.056789340101500003,0.0986675126904,0.0355329949239,0.0225253807107,0.0466370558376,0.49047282992200003,1.0,0.0374025974026,0.0285714285714,0.137662337662,0.0394805194805,0.171948051948,0.181298701299,0.0415584415584,0.023376623376599997,0.07272727272730001,0.036883116883099996,0.199480519481,0.0,0.10712035286699999,0.385633270321,0.841503267974,0.164219684611,0.7096247960850001,0.00652528548124,0.032626427406200004,0.0,0.00543773790103,0.0478520935291,0.011711125569299999,0.29538061158100004,0.200390370852,0.21535458685800002,0.212752114509,0.0299284320104,0.166878172589,0.120558375635,37.9,30.0,6037,187300,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,15.0779742765,0.550902134492,0.0275229357798,-3.59273559356,0.027604130973099997,-3.58978984452,0.0282286520819,-3.5674177855800004,75,85,15,16,21,9,0,38,0,10,14.72
374,374,46.0,16.0,4525.36406796,6037294830,40199.3914807,Los Angeles County,101,375,8,468,1127,8,2087,0,1467,2.0,0.4172,0,245,0,583,986,154,4,0,7.75,10682.0,0.3420402,31.0,42728.0,11414.0,3796,11098.11,268,763,77,82,221,0,952,60,2404,ca,0.3420402,203,0.0,11583.7188599,16033117.8128,0.540009583134,0.224245328222,0.17968375658799998,0.0483948251078,0.00383325347389,0.0,0.00383325347389,0.6332982086410001,0.0216016859852,0.0582191780822,0.020284510010500002,0.0,0.250790305585,0.0158061116965,0.8784431137720001,0.35124508519000003,0.591277890467,0.248478701826,0.0,0.0,0.0,0.00405679513185,0.156186612576,520.567538244,0.0469059601935,8.0,38.0,8.0,8.0,178.055024894,4347.30904307,30042.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,986,3.85,1011,986,303100.0,893.0,33.772,-118.26700000000001,246.0,7.39,28.26,13.18,0.0,17.6,0.515,5.2,98.6,4.6,19.5,767.0,2841.0,0.12407797681800001,0.155426765016,0.0028977871443600003,0.032665964172799995,0.127239199157,0.125922023182,0.0371443624868,0.0684931506849,0.0850895679663,0.0547945205479,0.0900948366702,0.7738336714,0.9357142857140001,0.166325835037,0.0034083162917500002,0.00204498977505,0.0340831629175,0.13701431492799998,0.07021131561010001,0.121336059986,0.0654396728016,0.10293115201099999,0.0586230402181,0.12338104976099999,0.017041581458799998,0.024727992086999998,0.23244312561799998,0.808510638298,0.0199312714777,0.603436426117,0.0,0.16426116838500002,0.00756013745704,0.0316151202749,0.09347079037799999,0.08835904628329999,0.378681626928,0.17741935483899998,0.223001402525,0.0497896213184,0.0659186535764,0.45416227608000004,0.31375131717599997,28.8,24.0,6037,294830,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,10.4504072832,0.53152020151,0.008113590263689999,-4.8142148129199995,0.00819478545694,-4.804257246880001,0.009127789046649999,-4.69643177727,75,85,15,16,21,9,0,38,0,10,14.72
375,375,4.0,4.0,102.33589972799999,6037221900,21380.721533300002,Los Angeles County,201,149,0,321,279,86,1036,0,991,1.0,0.6019,6,399,0,312,887,170,0,0,8.0,5443.25,0.15820109999999998,32.0,21773.0,6282.0,3592,22705.28,140,295,1419,255,0,0,778,56,1084,ca,0.15820109999999998,189,0.0,11607.724511700002,8046061.757060001,0.269305019305,0.309845559846,0.14382239382200002,0.194015444015,0.0830115830116,0.0,0.0,0.301781737194,0.070991091314,0.0,0.39504454343,0.0,0.216592427617,0.015590200445399998,0.839830508475,0.47457627118600004,0.35174746335999996,0.449830890643,0.0,0.00676437429538,0.0,0.0,0.191657271702,646.8722387419999,0.028489949813099998,4.0,0.0,4.0,0.0,102.33589972799999,0.0,12253.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,887,2.61,968,887,168800.0,1018.0,34.025999999999996,-118.29,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.588530066815,0.115256124722,0.006681514476609999,0.052338530066800004,0.0364699331849,0.0192093541203,0.016703786191499998,0.0417594654788,0.022550111358599998,0.0150334075724,0.035913140311800006,0.332581736189,1.0,0.0131180625631,0.00807265388496,0.036326942482300006,0.00403632694248,0.43895055499499996,0.087790110999,0.0898082744702,0.00706357214934,0.104944500505,0.014127144298700002,0.106962663976,0.00706357214934,0.0836776859504,0.0506198347107,0.40816326530599994,0.07005076142130001,0.36548223350299996,0.28832487309599997,0.0223350253807,0.00710659898477,0.09644670050760001,0.14416243654799998,0.16921397379900002,0.27183406113499997,0.12445414847200001,0.222707423581,0.113537117904,0.0502183406114,0.22327394209399998,0.105233853007,21.4,27.0,6037,221900,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,12.4845559845,0.7006725227060001,0.0045095828635900006,-5.401550621189999,0.00459077805683,-5.38370575798,0.0056369785794799995,-5.17840706988,75,85,15,16,21,9,0,38,0,10,14.72
376,376,16.0,15.0,335.951454515,6037134521,47523.119777199994,Los Angeles County,54,349,0,507,828,7,1745,0,1582,1.0,0.4097,0,328,0,335,718,55,0,0,8.75,5044.25,0.1358284,35.0,20177.0,12553.0,3060,22528.42,139,511,225,104,0,0,764,16,1951,ca,0.1358284,92,0.0,13166.723291,7690586.245960001,0.47449856733499995,0.290544412607,0.2,0.030945558739299998,0.00401146131805,0.0,0.0,0.6375816993460001,0.033986928104599995,0.0,0.07352941176469999,0.0,0.249673202614,0.005228758169930001,0.9450418160100001,0.272015655577,0.46657381615599997,0.456824512535,0.0,0.0,0.0,0.0,0.0766016713092,1707.06064896,0.0757736328924,15.0,1.0,14.0,1.0,231.86731665099998,104.084137865,36786.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,718,4.26,730,718,342300.0,1247.0,34.205,-118.595,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.13398692810499999,0.266013071895,0.0,0.0,0.107516339869,0.10947712418299999,0.0166666666667,0.07058823529410001,0.0630718954248,0.0555555555556,0.0856209150327,0.7116991643449999,0.894736842105,0.22250316055599997,0.0,0.0,0.0139064475348,0.14601769911499998,0.103034134008,0.127686472819,0.0126422250316,0.0335018963338,0.055625790139100004,0.250948166877,0.0,0.016438356164400002,0.194520547945,0.795774647887,0.0322376738306,0.38874841972199997,0.0398230088496,0.22756005056899997,0.0,0.018331226295799998,0.202907711757,0.0796864794252,0.289353363815,0.22468974526500002,0.197909862835,0.09928151534939998,0.0979751796212,0.400326797386,0.396405228758,27.5,26.0,6037,134521,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,10.6498567335,0.524563842966,0.019498607242299997,-3.9374122394300004,0.019579802435599997,-3.93325673204,0.0208913649025,-3.86841936795,75,85,15,16,21,9,0,38,0,10,14.72
377,377,101.0,87.0,2225.58587774,6037109601,83168.25525039999,Los Angeles County,611,849,6,885,923,99,3377,4,2249,20.0,0.3629,0,209,0,975,1238,54,0,0,7.5,9819.75,0.8550565,30.0,39279.0,22072.0,4975,5818.329000000001,67,1069,525,127,46,0,1289,122,2866,ca,0.8679063,256,0.01284987,11145.7094604,14950985.0347,0.273319514362,0.262066923305,0.251406573882,0.180929819366,0.029315960912099998,0.0011844832691700002,0.00177672490376,0.5760804020100001,0.025527638191,0.00924623115578,0.105527638191,0.0,0.259095477387,0.024522613065299997,0.897804391218,0.06267539756780001,0.787560581583,0.16882067851399998,0.0,0.0,0.0,0.0,0.0436187399031,1926.55458171,0.336094242967,96.0,5.0,83.0,4.0,1672.06885876,553.517018978,71667.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,1238,4.01,1318,1238,353200.0,1880.0,34.258,-118.45,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.10814070351800001,0.16020100502499998,0.0158793969849,0.0444221105528,0.10994974874399999,0.14231155778899998,0.070351758794,0.13567839195999998,0.057085427135699994,0.0307537688442,0.046432160804000006,0.863489499192,0.963768115942,0.0729212983548,0.044464206313899995,0.032458870609200004,0.0778123610494,0.207647843486,0.0835927078702,0.100933748333,0.035126722988,0.0827034237439,0.11871943085799999,0.0746998666074,0.0,0.0606980273141,0.6335356600909999,0.80119760479,0.0107671601615,0.768506056528,0.00224315836698,0.156572454015,0.007178106774340001,0.0,0.0466576940332,0.0839002267574,0.30430839002300003,0.267120181406,0.141950113379,0.0975056689342,0.0621315192744,0.270351758794,0.24783919598,36.7,28.0,6037,109601,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,12.3358010068,0.588526309942,0.0670436187399,-2.7024118454500003,0.0671248139331,-2.7012014981,0.0678513731826,-2.6904356544,75,85,15,16,21,9,0,38,0,10,14.72
378,378,40.0,29.0,1312.72296047,6037188201,79498.14814810001,Los Angeles County,1141,740,38,303,57,477,2879,123,2409,22.0,0.3724,7,548,7,1283,1890,45,0,0,7.0,6824.75,0.2908473,28.0,27299.0,44427.0,3490,11999.42,7,602,438,75,0,0,264,278,2435,ca,0.2997574,160,0.008910079,10164.216992200001,10238077.7202,0.0197985411601,0.10524487669299999,0.257033692254,0.39631816603,0.165682528656,0.0427231677666,0.0131990274401,0.6977077363899999,0.021489971346700002,0.0,0.125501432665,0.0,0.07564469914039999,0.0796561604585,0.937718956793,0.0116279069767,0.678835978836,0.28994708994699997,0.0037037037036999998,0.0037037037036999998,0.0,0.0,0.0238095238095,1887.79860258,0.16214372516699999,31.0,9.0,22.0,7.0,565.881600833,746.841359635,66804.0,16.99,15.73,12.17,8.99,15.42,557,5852,29582,35991,1890,1.84,2014,1890,657800.0,1455.0,34.111999999999995,-118.274,591.0,2.35,33.22,22.2,3.0,17.2,0.401,5.41,94.7,4.4,19.8,1208.0,2815.0,0.05558739255009999,0.334670487106,0.013180515759299998,0.0381088825215,0.171346704871,0.148137535817,0.044412607449900006,0.0750716332378,0.0140401146132,0.00229226361032,0.0100286532951,0.318518518519,1.0,0.0161892901619,0.023661270236599998,0.18472395184700002,0.0830220008302,0.230386052304,0.154836031548,0.04441677044419999,0.0029057700290600003,0.0610211706102,0.0427563304276,0.124948111249,0.0,0.061569016881800005,0.166335650447,0.898507462687,0.10515021459200001,0.759656652361,0.016738197424899997,0.0540772532189,0.0,0.0390557939914,0.025321888412,0.0820143884892,0.21438848920899997,0.285851318945,0.162589928058,0.17074340527600002,0.04796163069540001,0.134383954155,0.07277936962749999,33.6,28.0,6037,188201,0.714071865319,0.233886938213,True,0.6890000000000001,0.28800000000000003,True,15.5175408128,0.48492426170599995,0.0116402116402,-4.453289654700001,0.0117214068335,-4.44633846505,0.0121693121693,-4.408837892119999,75,85,15,16,21,9,0,38,0,10,14.72
